"SubscriptionName","SubscriptionId","ResourceGroup","Name","Type","Location","Kind","SKU","ProvisioningState","Tags","TagsOK","TagsFaltando","NamingOK","NamingIssue","PrefixEsperado"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","pla-we-prd-data-sqldb-stg-002-DEV","microsoft.sql/servers/databases","westeurope","v12.0,user,vcore","{""name"":""GP_Gen5"",""tier"":""GeneralPurpose"",""capacity"":2,""family"":""Gen5""}","","{}","False","departamento, ambiente, projeto, centrocusto","False","Nome não segue padrão v2.0: esperado 'sqldb-[workload]-[ambiente]-[regiao]-NNN'","sqldb"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","10milhoesp945b34c014","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","clube2050p9483d39114","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-dbw-rg002","dbstoragendz4xsekakfpy","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_GRS"",""tier"":""Standard""}","Succeeded","{""application"":""databricks"",""databricks-environment"":""true"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","envisionpr3a832e40d1","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-finopshub-rg001","finopshubcmf5jvnhltgzq","microsoft.storage/storageaccounts","westeurope","BlockBlobStorage","{""name"":""Premium_LRS"",""tier"":""Premium""}","Succeeded","{""Environment"":""prd"",""application"":""finopshub"",""cm-resource-parent"":""/subscriptions/4fae9137-e1bc-4ee1-ba0a-00cde430bfb3/resourceGroups/pla-we-prd-finopshub-rg001/providers/Microsoft.Cloud/hubs/finops-hub"",""Subscription"":""Prd"",""ftk-version"":""0.6"",""ftk-tool"":""FinOps hubs""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","foresighstgprd","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""prd"",""Project"":""foresight"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","lab2050prd30be006671","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","n8nforesightst001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planappprd53678aaf27","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planappprd5841f549e7","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg001","planeprddezmfutsa001","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_ZRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""PlanApp-prd-sub001"",""Scope"":""Production Sites""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-rg001","plawenprddatasa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-data-sphere-rg001","plaweprddataspheresa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-shared-prd-rg001","plaweprdfssa001","microsoft.storage/storageaccounts","westeurope","FileStorage","{""name"":""Premium_LRS"",""tier"":""Premium""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-shared-mgmt-rg001","plaweprdlogssa001","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""N.A."",""Subscription"":""PlanApp-prd-sub001"",""Scope"":""Management""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg004","portalplan1ada35a364","microsoft.storage/storageaccounts","northeurope","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd"",""WordPressDeploymentID"":""portal-planapp-1ada35a364"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-we-prd-foresigh-rg001","preenchimentoparecer","microsoft.storage/storageaccounts","westeurope","StorageV2","{""name"":""Standard_LRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-sc-prd-ptsust-rg001","ptsustentafcfca31c83","microsoft.storage/storageaccounts","swedencentral","StorageV2","{""name"":""Standard_RAGRS"",""tier"":""Standard""}","Succeeded","{""Subscription"":""Prd"",""WordPressDeploymentID"":""ptsustentavel-fcfca31c83"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","False","Storage Account deve começar por 'st' sem hífens (máx 24 chars)","sa"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","10milhoes_certificate","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","lab2050_certificate","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","pla-we-hub-netsec-kv001-planapp-gov-wildcard-2025-pass","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg003","pla-we-hub-netsec-kv001-planapp-gov-wildcard-2025-pass","microsoft.web/certificates","northeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg001","pla-we-prd-netsec-kv001-ssl-congressofuturo-prd","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg004","planapp-gov-cert-wildcard-pla-ne-prd-sites-rg004-NorthEuropewebspace-Linux","microsoft.web/certificates","northeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planapp.pt_wildcard","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planapp_wildcard_new_cert","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","planappgovpt-certificate","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-sc-prd-ptsust-rg001","ptsustentavel-pla-sc-prd-ptsust-rg001-SwedenCentralwebspace-Linux","microsoft.web/certificates","swedencentral","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-sc-prd-ptsust-rg001","ptsustentavel.gov.pt-ptsustentavel","microsoft.web/certificates","swedencentral","","","","{}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg003","siailplanappgovpt-cert","microsoft.web/certificates","northeurope","","","","{""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","www.clube2050.pt-certificate","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","www.envision.pt-certificate","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg004","www.planapp.gov.pt-portal-planapp","microsoft.web/certificates","northeurope","","","","{}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","www.planapp.pt-planapp-prd-v2-new-cert","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","www.siail.planapp.gov.pt-siail-prd-v2-cert","microsoft.web/certificates","northeurope","","","","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd""}","False","departamento, ambiente, projeto, centrocusto","False","Tipo de recurso sem prefixo mapeado na política v2.0",
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg001","ASP-planeprdsitesrg001-93f9","microsoft.web/serverfarms","northeurope","linux","{""name"":""P1v3"",""tier"":""PremiumV3"",""capacity"":1,""family"":""Pv3"",""size"":""P1v3""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","ASP-planeprdsitesrg002-80a9","microsoft.web/serverfarms","northeurope","linux","{""name"":""B1"",""tier"":""Basic"",""capacity"":1,""family"":""B"",""size"":""B1""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","ASP-planeprdsitesrg002-8174","microsoft.web/serverfarms","northeurope","linux","{""name"":""B1"",""tier"":""Basic"",""capacity"":1,""family"":""B"",""size"":""B1""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","ASP-planeprdsitesrg002-82ba","microsoft.web/serverfarms","northeurope","linux","{""name"":""B2"",""tier"":""Basic"",""capacity"":1,""family"":""B"",""size"":""B2""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","ASP-planeprdsitesrg002-9366","microsoft.web/serverfarms","northeurope","linux","{""name"":""B1"",""tier"":""Basic"",""capacity"":1,""family"":""B"",""size"":""B1""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
"PLANAPP-prd-sub001","4fae9137-e1bc-4ee1-ba0a-00cde430bfb3","pla-ne-prd-sites-rg002","ASP-planeprdsitesrg002-9834","microsoft.web/serverfarms","northeurope","linux","{""name"":""B1"",""tier"":""Basic"",""capacity"":1,""family"":""B"",""size"":""B1""}","Succeeded","{""Environment"":""Prd"",""Owner"":""cesar.rosa@planapp.gov.pt"",""Project"":""SitesForesightLab2050"",""Subscription"":""Prd"",""AppProfile"":""Wordpress""}","False","departamento, ambiente, projeto, centrocusto","True","","asp"
